,0
2004-08-14,1.0276263
2004-08-15,1.0286425
2004-08-16,1.0295546
2004-08-17,1.0286098
2004-08-18,1.0288248
2004-08-19,1.0289967
2004-08-20,1.0281931
2004-08-21,1.028671
2004-08-22,1.0308877
2004-08-23,1.0316731
2004-08-24,1.0304116
2004-08-25,1.0293522
2004-08-26,1.0304794
2004-08-27,1.0286635
2004-08-28,1.0294987
2004-08-29,1.043454
2004-08-30,1.037002
2004-08-31,1.0355217
2004-09-01,1.0406328
2004-09-02,1.0377058
2004-09-03,1.0371788
2004-09-04,1.0384989
2004-09-05,1.0374569
2004-09-06,1.0377104
2004-09-07,1.0342364
2004-09-08,1.034766
2004-09-09,1.0355675
2004-09-10,1.0339302
2004-09-11,1.0347533
2004-09-12,1.036277
2004-09-13,1.0349863
2004-09-14,1.0326974
2004-09-15,1.0325907
2004-09-16,1.0362808
2004-09-17,1.0325383
2004-09-18,1.0337993
2004-09-19,1.0334104
2004-09-20,1.0332493
2004-09-21,1.0369296
2004-09-22,1.0345231
2004-09-23,1.0324253
2004-09-24,1.0384412
2004-09-25,1.0351242
2004-09-26,1.034104
2004-09-27,1.0358857
2004-09-28,1.0310079
2004-09-29,1.0336628
2004-09-30,1.0307571
2004-10-01,1.0336093
2004-10-02,1.0329527
2004-10-03,1.0323046
2004-10-04,1.0329555
2004-10-05,1.0343263
2004-10-06,1.0331955
2004-10-07,1.0326065
2004-10-08,1.0333756
2004-10-09,1.0292301
2004-10-10,1.0305047
2004-10-11,1.0310348
2004-10-12,1.0302737
2004-10-13,1.0306041
2004-10-14,1.0278484
2004-10-15,1.0295752
2004-10-16,1.0294051
2004-10-17,1.0289814
2004-10-18,1.0289683
2004-10-19,1.0285386
2004-10-20,1.0288293
2004-10-21,1.0297841
2004-10-22,1.0290493
2004-10-23,1.0278765
2004-10-24,1.0289016
2004-10-25,1.0255878
2004-10-26,1.0287899
2004-10-27,1.0277565
2004-10-28,1.0270858
2004-10-29,1.0278764
2004-10-30,1.0282921
2004-10-31,1.0277508
2004-11-01,1.0290086
2004-11-02,1.0296187
2004-11-03,1.0286525
2004-11-04,1.0286639
2004-11-05,1.0289786
2004-11-06,1.0299362
2004-11-07,1.0291928
2004-11-08,1.0277655
2004-11-09,1.0289637
2004-11-10,1.0278847
2004-11-11,1.0285873
2004-11-12,1.0284789
2004-11-13,1.0276645
2004-11-14,1.0282434
2004-11-15,1.025931
2004-11-16,1.027279
2004-11-17,1.0262626
2004-11-18,1.025795
2004-11-19,1.026446
2004-11-20,1.026168
2004-11-21,1.0261363
2004-11-22,1.0264196
2004-11-23,1.026241
2004-11-24,1.0256984
2004-11-25,1.02612
2004-11-26,1.0249102
2004-11-27,1.025901
2004-11-28,1.0256438
2004-11-29,1.0247157
2004-11-30,1.0254205
2004-12-01,1.0239499
2004-12-02,1.0246956
2004-12-03,1.0242894
2004-12-04,1.0246351
2004-12-05,1.0253507
2004-12-06,1.0251905
2004-12-07,1.0250586
2004-12-08,1.0240014
2004-12-09,1.0247502
2004-12-10,1.0240796
2004-12-11,1.0242772
2004-12-12,1.0255218
2004-12-13,1.0253805
2004-12-14,1.0250591
2004-12-15,1.0239388
2004-12-16,1.0247923
2004-12-17,1.02491
2004-12-18,1.0245473
2004-12-19,1.0244709
2004-12-20,1.024105
2004-12-21,1.0231011
2004-12-22,1.0236014
2004-12-23,1.0236025
2004-12-24,1.023729
2004-12-25,1.0236443
2004-12-26,1.0227945
2004-12-27,1.0233893
2004-12-28,1.0232
2004-12-29,1.0232555
2004-12-30,1.0232815
