Date,Q,RCMc,m
5/24/2008,182.6999969,0.11537348,-1.8519791
5/25/2008,202.1999969,0.117398374,-1.6597333
5/26/2008,217.1000061,0.12150625,-1.7265474
5/27/2008,209.3999939,0.12576418,-1.6163583
5/28/2008,186.6999969,0.12149741,-1.6675779
5/29/2008,164.3999939,0.13401996,-1.4598051
5/30/2008,156,0.13341308,-1.5139867
5/31/2008,153.1000061,0.13094759,-1.5471773
6/1/2008,162,0.15129358,-1.7951602
6/2/2008,209.5,0.13728428,-1.617819
6/3/2008,327.8999939,0.12774873,-1.9114084
6/4/2008,275.7999878,0.13832945,-1.7746831
6/5/2008,237.1999969,0.12808292,-1.7085184
6/6/2008,226.3000031,0.14260854,-1.6146001
6/7/2008,218.8999939,0.15733314,-1.4484982
6/8/2008,215.1000061,0.16198702,-1.3615047
6/9/2008,209.6000061,0.154008,-1.4749398
6/10/2008,201.8999939,0.16014464,-1.26549
6/11/2008,194.1000061,0.15875803,-1.3673747
6/12/2008,193.1000061,0.3284587,0.52471995
6/13/2008,198.3999939,0.21284808,-0.7113394
6/14/2008,225.8999939,0.16800855,-1.4184995
6/15/2008,264,0.22136337,-0.7120156
6/16/2008,290.3999939,0.2121981,-0.94710904
6/17/2008,297.2000122,0.29034185,-0.15191399
6/18/2008,322.7999878,0.24046245,-0.6053026
6/19/2008,382.7000122,0.29227075,-0.37783733
6/20/2008,407.5,0.27348918,-0.37887877
6/21/2008,385.7999878,0.48248512,1.346343
6/22/2008,402.3999939,0.3976725,0.7249186
6/23/2008,439.3999939,0.421329,0.76345164
6/24/2008,460.2999878,0.4317127,0.86474115
6/25/2008,435.2999878,0.41661894,0.7844561
6/26/2008,439.2999878,0.3866189,0.6557782
6/27/2008,498.3999939,0.4111417,0.7681313
6/28/2008,562.4000244,0.32463124,0.2554757
6/29/2008,614.2000122,0.37246996,0.55903316
6/30/2008,640.0999756,0.347216,0.1660883
7/1/2008,633,0.48782682,1.2566581
7/2/2008,615,0.4093343,0.6571308
7/3/2008,636.4000244,0.3609899,0.27244973
7/4/2008,744.7000122,0.41786897,0.72625756
7/5/2008,766.2999878,0.35249436,0.37357694
7/6/2008,756.0999756,0.37624043,0.45682395
7/7/2008,734.5999756,0.35235155,0.4458686
7/8/2008,725.4000244,0.28658056,-0.43295214
7/9/2008,772.0999756,0.3464938,0.2901676
7/10/2008,775.0999756,0.3366999,0.18628128
7/11/2008,739.7999878,0.3237,0.014444812
7/12/2008,719.2000122,0.30895284,0.05576401
7/13/2008,740.7000122,0.32287636,0.08554629
7/14/2008,797.2999878,0.29936746,0.014431288
7/15/2008,764.9000244,0.31017867,0.051909354
7/16/2008,696.7000122,0.2981764,0.18663293
7/17/2008,637.4000244,0.2913222,0.073346645
7/18/2008,590.2999878,0.31827858,0.10402159
7/19/2008,573.2999878,0.3086262,0.26233295
7/20/2008,649.2000122,0.30574745,0.1466392
7/21/2008,931.2999878,0.42796296,0.8087607
7/22/2008,1329,0.34251142,0.40331864
7/23/2008,1238,0.45098975,1.196539
7/24/2008,1134,0.46390444,1.4272908
7/25/2008,1062,0.45401937,1.1040273
7/26/2008,998,0.5168229,1.1635377
7/27/2008,931.7000122,0.47660124,1.2311091
7/28/2008,879.5,0.4619078,1.1978644
7/29/2008,854.7000122,0.4839153,1.1974722
7/30/2008,814.7000122,0.52342904,1.5355322
7/31/2008,801,0.48916185,1.3097441
8/1/2008,861,0.41576058,1.03087
8/2/2008,965.5,0.45399764,1.2301624
8/3/2008,943.4000244,0.4693287,1.1901957
8/4/2008,880,0.33615595,-0.27516827
8/5/2008,866.5999756,0.4219973,0.71411204
8/6/2008,886.0999756,0.36879408,0.14839746
8/7/2008,851.5,0.37640744,0.19534309
8/8/2008,824.2999878,0.4167886,0.8512566
8/9/2008,844.4000244,0.37567464,0.47684112
8/10/2008,856.7999878,0.36535624,0.48488855
8/11/2008,845.7999878,0.43068278,1.0322496
8/12/2008,821.0999756,0.39028493,0.6641909
8/13/2008,798.5,0.3033891,0.28535268
8/14/2008,789.7999878,0.3707326,0.6594571
8/15/2008,801.2000122,0.47106466,1.9797778
8/16/2008,828.0999756,0.3799136,0.96799177
8/17/2008,823.0999756,0.3799503,1.1505672
8/18/2008,794.7999878,0.38998386,1.2640834
8/19/2008,779.2000122,0.39038023,1.1275339
8/20/2008,794.9000244,0.36616972,0.33586892
8/21/2008,846.2999878,0.38299033,0.91042894
8/22/2008,934.5,0.38709065,0.8160913
8/23/2008,1087,0.379101,0.68798155
8/24/2008,1445,0.35157076,0.35746855
8/25/2008,1858,0.39433193,0.8017953
8/26/2008,1960,0.36527178,0.48441517
8/27/2008,1910,0.35600188,0.3679505
8/28/2008,1925,0.37188232,0.5508099
8/29/2008,1912,0.35890445,0.5822558
8/30/2008,1965,0.36221445,0.5002666
8/31/2008,2296,0.35474566,0.34989446
9/1/2008,2466,0.35865378,0.47763908
9/2/2008,2435,0.32452545,0.27327475
9/3/2008,2345,0.43663386,1.1968501
9/4/2008,2344,0.35420913,0.6469193
9/5/2008,2446,0.35874605,0.68588513
9/6/2008,2395,0.38170254,0.8422083
9/7/2008,2195,0.33065036,0.576697
9/8/2008,2052,0.35632473,0.7013714
9/9/2008,2113,0.34459347,0.9593898
9/10/2008,2256,0.35757107,1.0072552
9/11/2008,2169,0.3308994,0.8219477
9/12/2008,1895,0.3218358,0.93841237
9/13/2008,1765,0.33623138,0.92241216
9/14/2008,1783,0.39257422,1.8364388
9/15/2008,1697,0.35025603,1.2310281
9/16/2008,1478,0.35190663,1.227552
9/17/2008,1395,0.3649934,1.4308615
9/18/2008,1351,0.3499082,1.214622
9/19/2008,1303,0.3475784,1.2405226
9/20/2008,1311,0.32940283,1.2951235
9/21/2008,1346,0.35895547,1.5478942
9/22/2008,1353,0.3451214,1.3612071
9/23/2008,1279,0.33624557,1.3441656
9/24/2008,1179,0.3466885,1.4177015
9/25/2008,1140,,
9/26/2008,1166,0.32853124,1.1646333
9/27/2008,1209,0.32340682,1.0588534
9/28/2008,1203,0.32885495,1.0275699
9/29/2008,1197,0.32692343,1.083672
9/30/2008,1192,0.31527418,1.0171555
10/1/2008,1175,0.32358316,1.042745
10/2/2008,1153,0.2572671,0.37974438
10/3/2008,1196,0.29793915,0.8131023
10/4/2008,1326,0.257484,0.20299831
10/5/2008,1503,0.28325227,0.70047873
10/6/2008,1607,0.28286198,0.5725583
10/7/2008,1633,0.30257764,0.5226236
10/8/2008,1565,0.2891433,0.59862113
10/9/2008,1417,0.26848727,0.63835794
10/10/2008,1291,0.28584453,0.58661085
10/11/2008,1206,0.2707143,0.5814578
10/12/2008,1125,0.29264706,0.9261451
10/13/2008,1047,0.27821824,0.5680003
10/14/2008,925.5999756,0.29519162,0.8300087
10/15/2008,833.4000244,0.28874135,0.77446103
10/16/2008,765.7000122,0.27026412,0.6936891
10/17/2008,739.0999756,0.2844722,0.76600784
10/18/2008,740.9000244,0.30473554,0.91376966
10/19/2008,746.5999756,0.28610122,0.7910834
10/20/2008,751.9000244,0.27391967,0.65066576
10/21/2008,739.2000122,0.2739864,0.60642517
10/22/2008,706.2000122,0.2920916,0.6826256
10/23/2008,672.0999756,0.25374383,0.36947882
10/24/2008,639.5999756,0.2729031,0.5528116
10/25/2008,619,0.2790276,0.6089273
10/26/2008,606.9000244,0.26840454,0.5103157
10/27/2008,584.0999756,0.28922743,0.64829886
10/28/2008,562.9000244,0.30309516,0.8881125
10/29/2008,544.4000244,0.2907482,0.7135575
10/30/2008,524.2999878,0.2746793,0.58579934
10/31/2008,497.6000061,0.2893869,0.7290843
11/1/2008,469.2000122,0.263439,0.57377553
11/2/2008,453.7000122,0.27560526,0.6295531
11/3/2008,440.6000061,0.24592525,0.58874786
11/4/2008,423.3999939,0.26113206,0.59736335
11/5/2008,398.7000122,0.22849391,0.5013757
11/6/2008,372.7000122,0.25097477,0.5194587
11/7/2008,343.2999878,0.23945588,0.5395029
11/8/2008,316.8999939,0.24068865,0.6597005
11/9/2008,303.7000122,0.24355301,0.5727882
11/10/2008,284.7000122,0.25544372,0.56536293
11/11/2008,266.2999878,0.24633846,0.5992974
11/12/2008,259.7999878,0.23566452,0.45832524
11/13/2008,250.3999939,0.24231185,0.38323385
11/14/2008,241.3999939,0.22379497,0.37645778
11/15/2008,249.1000061,0.23040831,0.4491552
11/16/2008,254.8999939,0.2319202,0.40287232
11/17/2008,254.1000061,0.22089018,0.2620489
11/18/2008,248.6999969,0.22773732,0.3713588
11/19/2008,242.3000031,0.2070237,0.2571799
11/20/2008,236.3000031,0.218307,0.29687607
11/21/2008,229.3000031,0.20683068,0.23017024
11/22/2008,219.8999939,0.20133202,0.12978691
11/23/2008,214.6999969,0.20726547,0.21884973
11/24/2008,208.6999969,0.2025123,0.1375909
11/25/2008,204.6999969,0.20370002,0.16207133
11/26/2008,197.6000061,0.20846498,0.031567596
11/27/2008,187.5,0.20482042,0.11043248
11/28/2008,181.1999969,0.19627172,-0.007249456
11/29/2008,176,0.20647384,0.06950551
11/30/2008,174.1000061,0.19846395,0.009359373
12/1/2008,171.6999969,0.19660416,-0.05965924
12/2/2008,167.6000061,0.20048514,0.00638385
12/3/2008,160.6000061,0.19759725,-0.02768589
12/4/2008,151.1999969,0.19822851,-0.026982585
12/5/2008,146.6999969,0.20386605,0.0867365
12/6/2008,143.8000031,0.19989578,0.010549583
12/7/2008,142,0.18748416,0.010536057
12/8/2008,141.1000061,0.20067285,0.009454048
12/9/2008,139.5,0.19391398,0.010170879
12/10/2008,137.6999969,0.19671896,0.013281654
12/11/2008,135.6000061,0.197059,0.010955336
12/12/2008,134.1999969,0.20386316,-0.07513196
12/13/2008,135.8999939,0.19911902,-0.016946957
12/14/2008,135.6000061,0.1892754,-0.048068225
12/15/2008,132.6000061,0.1980865,-0.06694927
12/16/2008,128.6000061,0.19246231,-0.09882794
12/17/2008,122.8000031,0.2008405,-0.059321113
12/18/2008,119.9000015,0.19708817,-0.075023755
12/19/2008,118.6999969,0.19556588,-0.29149306
12/20/2008,117,0.19786245,-0.14208123
12/21/2008,115.4000015,0.17705657,-0.39266086
12/22/2008,113.8000031,0.18996125,-0.27554697
12/23/2008,111.3000031,0.182228,-0.38198954
12/24/2008,109.5999985,0.18030661,-0.40613186
12/25/2008,108.5999985,0.18360911,-0.35457417
12/26/2008,108.4000015,0.16659841,-0.5663097
12/27/2008,112.4000015,0.17675705,-0.4424197
12/28/2008,117.4000015,0.17031212,-0.5471446
12/29/2008,118.1999969,0.17119803,-0.5186607
12/30/2008,114.4000015,0.1726743,-0.5076378
12/31/2008,109.4000015,0.17306726,-0.5178087
1/1/2009,104.5999985,0.17880467,-0.44934458
1/2/2009,101.8000031,0.1706064,-0.55768067
1/3/2009,102,0.17414713,-0.50828695
1/4/2009,108.6999969,0.18242592,-0.45708093
1/5/2009,115.1999969,0.17565614,-0.5077054
1/6/2009,120.0999985,0.18193796,-0.4564182
1/7/2009,119.9000015,0.17997704,-0.4737574
1/8/2009,117,0.1664415,-0.5819041
1/9/2009,112.5,0.18400618,-0.44306892
1/10/2009,108,0.17374991,-0.49960387
1/11/2009,103.0999985,0.1761606,-0.44405624
1/12/2009,99.31999969,0.17789151,-0.4622881
1/13/2009,94.88999939,0.17752013,-0.32085606
1/14/2009,92.69999695,0.17719173,-0.40913445
1/15/2009,91.44000244,0.19387183,-0.3167174
1/16/2009,90.75,0.18510245,-0.29843146
1/17/2009,97.08000183,0.19875662,-0.25122884
1/18/2009,104.1999969,0.19620508,-0.28613713
1/19/2009,105.0999985,0.19319658,-0.2785901
1/20/2009,103.5,0.1972369,-0.21180315
1/21/2009,101.1999969,0.19553976,-0.25889757
1/22/2009,99.37000275,0.19643873,-0.16308571
1/23/2009,97.19999695,0.19640705,-0.21130271
1/24/2009,93.23999786,0.20127457,-0.006897804
1/25/2009,94.55999756,0.18981598,-0.2632797
1/26/2009,93.26999664,0.1951796,-0.16066472
1/27/2009,91.94999695,0.19215533,-0.10747048
1/28/2009,90.83999634,0.19238484,-0.17715183
1/29/2009,90.23999786,0.19125827,-0.22546351
1/30/2009,88.97000122,0.1919363,-0.17009172
1/31/2009,88.11000061,0.19560562,-0.24660325
2/1/2009,86.55999756,0.19002189,-0.238123
2/2/2009,85.68000031,0.18907051,-0.32887647
2/3/2009,84.69999695,0.18680379,-0.3526536
2/4/2009,84.30999756,0.18864046,-0.30657357
2/5/2009,84.59999847,0.18896073,-0.37664714
2/6/2009,87.97000122,0.18813057,-0.34533653
2/7/2009,89.90000153,0.1944067,-0.39865246
2/8/2009,88.48999786,0.19044417,-0.3735634
2/9/2009,88.51999664,0.19947992,-0.35784724
2/10/2009,96.91000366,0.19414502,-0.3807723
2/11/2009,137.3999939,0.18852511,-0.37073666
2/12/2009,171.3000031,0.19109245,-0.33068883
2/13/2009,160.8000031,0.19122207,-0.36075515
2/14/2009,155.3999939,0.18479659,-0.28055125
2/15/2009,157.6999969,0.1889576,-0.32400742
2/16/2009,165.5,0.19055584,-0.30074424
2/17/2009,169.3000031,0.18666087,-0.33884445
2/18/2009,162.8999939,0.18420507,-0.43181604
2/19/2009,151.8000031,0.1822344,-0.52055424
2/20/2009,142.8000031,0.18439244,-0.4305582
2/21/2009,139.3999939,0.18288773,-0.41927826
2/22/2009,145.3999939,0.18317574,-0.45676985
2/23/2009,164.5,0.17439386,-0.7135034
2/24/2009,177.1999969,0.18024397,-0.5301706
2/25/2009,177.5,0.17239462,-0.64148223
2/26/2009,171.8999939,0.1705779,-0.64144164
2/27/2009,166.3999939,0.17973158,-0.60449106
2/28/2009,172.1000061,0.1670011,-0.7425824
3/1/2009,186.6999969,0.17236899,-0.662906
3/2/2009,190.5,0.17371216,-0.5696639
3/3/2009,184.1999969,0.17105095,-0.6583751
3/4/2009,176.1000061,0.15751621,-0.7365367
3/5/2009,169.5,0.16994588,-0.61021215
3/6/2009,164.1999969,0.16884224,-0.59679526
3/7/2009,170.3999939,0.1630872,-0.6805292
3/8/2009,190.3000031,0.16727687,-0.6291879
3/9/2009,210.8999939,0.15809676,-0.6538847
3/10/2009,218.3000031,0.16274719,-0.6545339
3/11/2009,214.3000031,0.15341386,-0.6831936
3/12/2009,207.3000031,0.1580087,-0.6638798
3/13/2009,202.6999969,0.15449032,-0.6765393
3/14/2009,197.3999939,0.15800402,-0.61159176
3/15/2009,189,0.15734258,-0.65066576
3/16/2009,178.5,0.156228,-0.657523
3/17/2009,168.3000031,0.15719293,-0.63992685
3/18/2009,173.8999939,0.16408242,-0.6880221
3/19/2009,199.8999939,0.15907265,-0.66185105
3/20/2009,221.8999939,0.16457194,-0.64494467
3/21/2009,228.6999969,0.15703817,-0.748033
3/22/2009,231.8999939,0.18423517,-0.6861421
3/23/2009,235.6999969,0.17378595,-0.71417964
3/24/2009,246,0.1710569,-0.71611375
3/25/2009,248.8999939,0.17186257,-0.85331243
3/26/2009,249.8000031,0.17223418,-0.76131463
3/27/2009,247.5,0.16392435,-0.87335664
3/28/2009,251,0.16929835,-0.8294
3/29/2009,250.5,0.15605047,-1.0105418
3/30/2009,240.3999939,0.14573272,-1.1438993
3/31/2009,240.6999969,0.15775518,-0.9949067
4/1/2009,238.1999969,0.15390842,-1.1598183
4/2/2009,234.5,0.15241085,-1.0996587
4/3/2009,226.5,0.13015884,-1.3610178
4/4/2009,222.3000031,0.14522463,-1.2069533
4/5/2009,219.6999969,0.13742606,-1.3389043
4/6/2009,221.8000031,0.13385656,-1.3642639
4/7/2009,245,0.12888761,-1.3843216
4/8/2009,252.5,0.13069126,-1.4333771
4/9/2009,245.3999939,0.13112535,-1.3939921
4/10/2009,239.5,0.14275765,-1.2947313
4/11/2009,238.3000031,0.13479306,-1.374056
4/12/2009,242.3999939,0.13131483,-1.2888478
4/13/2009,249.1000061,0.13613446,-1.3192252
4/14/2009,254.6000061,0.14505017,-1.27842
4/15/2009,258.2999878,0.1377885,-1.3003577
4/16/2009,252.6000061,0.14109364,-1.2993433
4/17/2009,245.3999939,0.1348504,-1.4419656
4/18/2009,239.6000061,0.13793936,-1.3472627
4/19/2009,239.1999969,0.13249592,-1.2473663
4/20/2009,247,0.13501671,-1.3455721
4/21/2009,254.5,0.1321262,-1.3380928
4/22/2009,257.7000122,0.14027414,-1.1956058
4/23/2009,258.7999878,0.13651219,-1.2869949
4/24/2009,263.2000122,0.13739417,-1.2538719
4/25/2009,269.2999878,0.13807054,-1.2454998
4/26/2009,271.7999878,0.1363702,-1.1741009
4/27/2009,271.7000122,0.13726468,-1.224536
4/28/2009,266.6000061,0.1381888,-1.2750793
4/29/2009,262.6000061,0.13725567,-1.2245766
4/30/2009,259,0.1462656,-1.2407931
5/1/2009,262.1000061,0.1440996,-1.1837037
5/2/2009,274.1000061,0.14443932,-1.2163668
5/3/2009,281.7999878,0.1320771,-1.3806157
5/4/2009,286.2000122,0.14021572,-1.2601881
5/5/2009,286.6000061,0.13129923,-1.303996
5/6/2009,282.6000061,0.13448614,-1.3149378
5/7/2009,285.5,0.1504157,-1.1541108
5/8/2009,293.2000122,0.14946978,-1.0492642
5/9/2009,298.3999939,0.15396565,-1.0353603
5/10/2009,299.7000122,0.1480474,-1.0507113
5/11/2009,298.1000061,0.15045966,-1.0451119
5/12/2009,292.1000061,0.15969062,-1.0189137
5/13/2009,283.7999878,0.15260457,-1.0382411
5/14/2009,275.2000122,0.15921329,-1.1018091
5/15/2009,272.3999939,0.15709358,-1.0530782
5/16/2009,271.3999939,0.17065978,-1.0474112
5/17/2009,277.8999939,0.15409066,-1.1165245
5/18/2009,285.5,0.16045389,-1.0724056
5/19/2009,292.6000061,0.14410627,-1.3039689
5/20/2009,298.5,0.15288836,-1.1645116
5/21/2009,302.8999939,0.15061939,-1.193293
5/22/2009,301,0.14921808,-1.2206408
5/23/2009,303.6000061,0.16716038,-0.9510583
5/24/2009,307.2000122,0.16627744,-0.9350582
5/25/2009,305.8999939,0.17540549,-0.91932845
5/26/2009,298.5,0.17301512,-0.86226606
5/27/2009,292.1000061,0.17150271,-0.9055599
5/28/2009,287.7999878,0.20051947,-0.7630729
5/29/2009,281.5,0.18105103,-0.84364194
5/30/2009,275.2999878,0.19500981,-0.6724547
5/31/2009,272,0.19199605,-0.7597457
6/1/2009,277.2000122,0.17734925,-0.80678606
6/2/2009,299.2999878,0.19444025,-0.65832096
6/3/2009,306.8999939,0.19120511,-0.7416356
6/4/2009,302.8999939,0.20560183,-0.58195823
6/5/2009,297.2000122,0.19703671,-0.6606473
6/6/2009,293.6000061,0.19746433,-0.70545596
6/7/2009,300.8999939,0.20002754,-0.6493538
6/8/2009,318.3999939,0.21891679,-0.5103969
6/9/2009,326.2000122,0.1931777,-0.8114793
6/10/2009,332.2000122,0.2347403,-0.58128196
6/11/2009,317.1000061,0.2104062,-0.5926701
6/12/2009,286.6000061,0.2120223,-0.66176987
6/13/2009,274.2000122,0.28737202,0.07547009
6/14/2009,272.8999939,0.23531936,-0.3935941
6/15/2009,298.6000061,0.1988778,-1.1357977
6/16/2009,370.6000061,0.24160749,-0.48322496
6/17/2009,397.7999878,0.20142914,-0.79174614
6/18/2009,376.2999878,0.2197526,-0.7028321
6/19/2009,368.7000122,0.2255994,-0.6593759
6/20/2009,367.3999939,0.19909033,-0.7542816
6/21/2009,364.3999939,0.21436337,-0.705483
6/22/2009,358.7000122,0.23615217,-0.4487765
6/23/2009,352.3999939,0.21619315,-0.6363021
6/24/2009,357.2999878,0.2531126,-0.24096328
6/25/2009,383.3999939,0.24183325,-0.3171096
6/26/2009,465,0.3487626,0.2734641
6/27/2009,462.8999939,0.3029606,0.07607872
6/28/2009,424.5,0.2941607,0.008656068
6/29/2009,395.2999878,0.29023787,-0.08451838
6/30/2009,397.5,0.29579306,8.12E-05
7/1/2009,449.5,0.28815576,0.10047801
7/2/2009,496.5,0.29133818,0.005301841
7/3/2009,520.5999756,0.2606812,-0.37242728
7/4/2009,539.7999878,0.26890057,-0.22363761
7/5/2009,543.2999878,0.25813708,-0.1970202
7/6/2009,507.8999939,0.32398546,0.40899917
7/7/2009,496.8999939,0.2831801,-0.004923138
7/8/2009,503.8999939,0.06432568,-2.7235506
7/9/2009,508.7999878,0.23828141,-0.77919483
7/10/2009,480.6000061,0.26084146,-0.8483487
7/11/2009,483,0.225718,-1.066441
7/12/2009,522.2999878,0.24807608,-0.6988692
7/13/2009,562.5,0.3681581,-0.08607377
7/14/2009,593,0.2761828,-0.61972034
7/15/2009,583.7999878,0.3307491,-0.64215845
7/16/2009,560.5,0.3229308,-0.44958803
7/17/2009,542.4000244,0.28877056,-0.5265865
7/18/2009,524.4000244,0.31283262,-0.5392189
7/19/2009,512.9000244,0.32094035,-0.51963454
7/20/2009,530.2000122,0.3013725,-0.46208522
7/21/2009,585.7000122,0.29995933,-0.5069074
7/22/2009,691.9000244,0.3820323,-0.08112358
7/23/2009,579.2000122,0.32580835,-0.35070598
7/24/2009,537.5999756,0.31698194,-0.31347138
7/25/2009,566.5,0.3402498,-0.24876726
7/26/2009,571.9000244,0.3277119,-0.2929673
7/27/2009,535.9000244,0.26611423,-0.9728067
7/28/2009,504.6000061,0.3184906,-0.42714986
7/29/2009,545.2999878,0.44690648,0.6080617
7/30/2009,,0.34316525,-0.2687709
7/31/2009,,0.47766438,0.8365819
8/1/2009,,0.42176414,0.38835987
8/2/2009,1171,0.45865762,0.5673376
8/3/2009,937.0999756,0.4524797,0.59671414
8/4/2009,837,0.59011585,1.4008222
8/5/2009,782.0999756,0.48912397,0.98387027
8/6/2009,730.4000244,0.49393636,0.99367595
8/7/2009,747.9000244,0.6763617,1.5894839
8/8/2009,870.7999878,0.54511327,1.1869903
8/9/2009,1010,0.5134048,1.0497376
8/10/2009,1205,0.57314104,1.2740108
8/11/2009,1326,0.45876777,0.9645699
8/12/2009,1248,0.56959975,1.4258842
8/13/2009,1172,0.49060065,1.0692407
8/14/2009,1076,0.45282504,0.8808766
8/15/2009,1051,0.5019744,1.1241797
8/16/2009,1132,0.57048994,1.833071
8/17/2009,1200,0.50776964,1.2773786
8/18/2009,1244,0.46896452,1.1060154
8/19/2009,1326,0.51485556,1.4039195
8/20/2009,1420,0.5468989,1.4762247
8/21/2009,1501,0.50208354,1.4715855
8/22/2009,1736,0.4946885,1.4506216
8/23/2009,1823,0.53978026,1.6314794
8/24/2009,1842,0.51176,1.5178685
8/25/2009,1903,0.5577473,2.5720558
8/26/2009,1914,0.53716826,1.9056197
8/27/2009,1943,0.45273235,1.1550981
8/28/2009,1938,0.4161989,0.797873
8/29/2009,1882,0.44267657,1.129725
8/30/2009,1839,0.38513127,0.83796144
8/31/2009,1791,0.4139159,0.92179
9/1/2009,1713,0.6025554,1.6743945
9/2/2009,1567,0.45642197,1.1435206
9/3/2009,1469,0.47201544,1.600872
9/4/2009,1555,0.5046132,1.4723564
9/5/2009,1787,0.656109,2.7408895
9/6/2009,2043,0.5961919,2.4701712
9/7/2009,2305,0.5777348,2.2252045
9/8/2009,2709,0.42632204,-1.2161099
9/9/2009,2887,0.5546336,1.1576949
9/10/2009,3009,0.5240713,0.7667247
9/11/2009,2966,0.5129948,0.23627007
9/12/2009,2807,0.75313896,2.5234735
9/13/2009,2536,0.55863386,1.087175
9/14/2009,2445,0.53884786,1.2483808
9/15/2009,2359,0.5385786,1.6356721
9/16/2009,2322,0.5448468,1.3237967
9/17/2009,2328,0.56980973,2.1029105
9/18/2009,2386,0.55143356,1.6869323
9/19/2009,2581,0.5439684,2.1248617
9/20/2009,2862,0.55493283,1.9713517
9/21/2009,2906,0.4852922,1.8756616
9/22/2009,2802,0.44537088,0.5957268
9/23/2009,2679,0.47727075,1.4809719
9/24/2009,2649,0.49239302,1.6785873
9/25/2009,2542,0.47292286,1.2519108
9/26/2009,2317,0.45033732,1.535113
9/27/2009,2236,0.47140488,1.4886136
9/28/2009,2159,0.38133496,1.4381244
9/29/2009,2007,0.41166696,1.4813236
9/30/2009,1854,0.35731804,1.1854349
10/1/2009,1771,0.38998574,1.6021569
10/2/2009,1641,0.3856389,1.4226247
10/3/2009,1507,0.32167876,1.1396389
10/4/2009,1409,0.36410692,1.3875811
10/5/2009,1373,0.34802532,1.1885186
10/6/2009,1363,0.34404394,1.2383451
10/7/2009,1327,0.33400962,1.2057902
10/8/2009,1210,0.3389712,1.139977
10/9/2009,1156,0.3313073,1.1946996
10/10/2009,1109,0.31743854,1.0037657
10/11/2009,1036,0.32911697,1.1126969
10/12/2009,951.5999756,0.32179865,1.1694347
10/13/2009,887,0.32274964,1.0952901
10/14/2009,830.2000122,0.31501532,1.2771622
10/15/2009,796.9000244,0.3396149,1.3920715
10/16/2009,790.7999878,0.3352441,1.2363029
10/17/2009,785.7000122,0.38230968,1.4917109
10/18/2009,782.9000244,0.35144827,1.3728794
10/19/2009,795.0999756,0.33387423,1.3259878
10/20/2009,789,0.3550222,1.396697
10/21/2009,727,0.3359304,1.2737403
10/22/2009,642.7999878,0.34143135,1.3321011
10/23/2009,616,0.32744735,1.1705438
10/24/2009,585.4000244,0.32097626,1.0832797
10/25/2009,567.5999756,0.3646944,1.1951594
10/26/2009,563.9000244,0.30525285,0.76019204
10/27/2009,556.2000122,0.3293373,1.012557
10/28/2009,545,0.3292587,0.9253877
10/29/2009,538.5999756,0.32114068,0.8992978
10/30/2009,535.2999878,0.31424153,1.0488448
10/31/2009,523.0999756,0.33654663,1.0148427
11/1/2009,513.7000122,0.32111952,1.0935589
11/2/2009,513.5,0.38810253,1.7163359
11/3/2009,528.7999878,0.34801316,1.2739161
11/4/2009,528.7999878,0.3325816,1.091246
11/5/2009,480.3999939,0.35595554,1.3596789
11/6/2009,446.2999878,0.3036216,1.1101947
11/7/2009,413.2999878,0.32976013,1.1868685
11/8/2009,396.1000061,0.299602,1.1739926
11/9/2009,399.2000122,0.30670312,1.0435836
11/10/2009,395.3999939,0.3014287,1.1348375
11/11/2009,379.3999939,0.28420287,0.86998886
11/12/2009,351.5,0.29734388,1.0161682
11/13/2009,335,0.26185086,0.891061
11/14/2009,336.5,0.28051466,0.9257664
11/15/2009,340.7000122,0.27888927,0.73342586
11/16/2009,336,0.28213996,0.86870396
11/17/2009,330.7000122,0.27375546,0.78429383
11/18/2009,323.7999878,0.27829906,0.90699357
11/19/2009,310.5,0.27805296,0.8533395
11/20/2009,297.3999939,0.26524702,0.80705655
11/21/2009,290.8999939,0.27378926,0.85584164
11/22/2009,288.6000061,0.2711131,0.75183356
11/23/2009,285.2999878,0.27001405,0.80497366
11/24/2009,282.5,0.2557319,0.67154855
11/25/2009,279.2999878,0.2672697,0.65956527
11/26/2009,273,0.26535133,0.7121644
11/27/2009,264.5,0.24892545,0.51394045
11/28/2009,257.7000122,0.26042482,0.6286334
11/29/2009,253.6000061,0.22399794,0.39322892
11/30/2009,247.6999969,0.24386002,0.5119252
12/1/2009,245.6000061,0.22960557,0.37442902
12/2/2009,243.1999969,0.2372105,0.49484304
12/3/2009,236.1000061,0.2372187,0.51354825
12/4/2009,226,0.22524476,0.3853573
12/5/2009,220.1000061,0.23317482,0.46461442
12/6/2009,219.1000061,0.21616006,0.2760474
12/7/2009,203.8000031,0.22479504,0.37537578
12/8/2009,175.8000031,0.21725275,0.2636584
12/9/2009,155.8999939,0.21938649,0.30499113
12/10/2009,144.6000061,0.21240291,0.13890283
12/11/2009,134.1999969,0.21579535,0.17726003
12/12/2009,123.9000015,0.21891136,0.20705584
12/13/2009,118.9000015,0.2295146,0.25951973
12/14/2009,113,0.22130246,0.2145758
12/15/2009,105.6999969,0.23667315,0.18199381
12/16/2009,97.98000336,0.22896604,0.21870095
12/17/2009,89.62000275,0.20414266,0.09861154
12/18/2009,78.94000244,0.20754108,-0.036382534
12/19/2009,74.38999939,0.19824876,-0.05382992
12/20/2009,69.05999756,0.19100264,-0.22768162
