date,Cd,Cw,M
8/11/2008,280.0781555,269.8466797,256.3217468
8/12/2008,279.9100647,270.5302734,255.8768768
8/13/2008,280.8788452,272.3454895,252.7520752
8/14/2008,280.289032,270.9074707,254.9835663
8/15/2008,278.6820068,266.3583069,252.5206299
8/16/2008,279.9499512,269.8703918,253.4187622
8/17/2008,280.5152588,269.996521,252.8307495
8/18/2008,280.566803,269.7863159,252.9233856
8/19/2008,280.3439941,269.8844299,253.5507202
8/20/2008,276.5390015,268.0217896,253.278717
8/21/2008,279.1499329,269.2308655,253.2509308
8/22/2008,278.8907471,269.1967773,253.8475952
8/23/2008,278.1932373,268.8164978,253.4590912
8/24/2008,279.1459656,270.4985352,254.549408
8/25/2008,278.4100037,268.7654419,253.9520264
8/26/2008,279.0447998,270.1076355,254.5776367
8/27/2008,279.5701904,270.885376,255.1747742
8/28/2008,279.0083313,269.9194641,254.568161
8/29/2008,279.9658203,270.7731323,254.3526306
8/30/2008,279.5147705,270.5259705,254.6985321
8/31/2008,278.2597046,269.6571655,254.0098267
9/1/2008,279.2467651,270.3187561,254.353653
9/2/2008,279.9578247,271.4804688,253.8355103
9/3/2008,278.1985779,267.6616211,254.06633
9/4/2008,279.1343994,269.820282,252.8388672
9/5/2008,279.5326843,270.1156006,253.2826843
9/6/2008,278.9552307,269.1991882,253.3959503
9/7/2008,279.7205811,270.5487671,251.9818726
9/8/2008,279.402832,269.9545288,252.8868408
9/9/2008,278.5371704,268.5281067,249.4911652
9/10/2008,279.8876343,269.7203369,251.4532928
9/11/2008,280.6519165,270.8832397,251.1303253
9/12/2008,280.916687,270.8704224,249.7011871
9/13/2008,280.4854126,270.491333,250.7615967
9/14/2008,280.901001,268.8037415,250.0857849
9/15/2008,280.7677002,270.0551758,250.1828613
9/16/2008,281.5260315,270.7925415,251.0250702
9/17/2008,281.0649109,269.8838196,250.4312286
9/18/2008,281.867157,271.1503906,251.2397919
9/19/2008,281.9070435,271.1292114,250.8986969
9/20/2008,281.6130371,270.7211304,248.5474243
9/21/2008,282.5617981,271.0526733,250.4989777
9/22/2008,282.0273132,270.9676819,249.9816895
9/23/2008,282.65802,271.612854,249.8095093
9/24/2008,282.4157104,271.2110901,250.0967255
9/26/2008,282.2802429,271.6629028,249.9626465
9/27/2008,281.7609863,271.4067078,249.7447205
9/28/2008,282.4292297,272.1226807,251.0885162
9/29/2008,282.1568298,271.7307434,250.2653046
9/30/2008,283.2317505,272.9200439,250.5246429
10/1/2008,282.6059265,272.2578125,250.6261597
10/2/2008,281.5561218,272.782135,247.4515381
10/3/2008,282.4645996,272.6533203,249.5341187
10/4/2008,280.0966492,271.7783203,247.790451
10/5/2008,281.9068604,272.375946,248.2587128
10/6/2008,281.4893799,272.2691956,248.8933258
10/7/2008,280.6582336,271.5808716,250.6581268
10/8/2008,281.3514709,272.0753479,249.2700653
10/9/2008,282.3322449,272.9313354,247.3178864
10/10/2008,281.4472961,272.1958618,249.0820313
10/11/2008,282.212738,272.9481506,247.9899902
10/12/2008,282.5630798,272.4863281,248.1299591
10/13/2008,282.8982849,273.6425781,249.6304932
10/14/2008,283.0035095,273.1342468,249.5700989
10/15/2008,282.8216248,273.087738,249.1101837
10/16/2008,283.0783386,273.5236511,247.7251892
10/17/2008,282.967804,273.2485352,248.8018341
10/18/2008,283.0944519,273.0274658,250.0592957
10/19/2008,283.046875,273.266571,248.8621063
10/20/2008,283.5172729,274.0481567,248.9483185
10/21/2008,283.4671631,274.1030579,249.2899017
10/22/2008,283.3437805,273.8059082,250.6900787
10/23/2008,282.7695618,273.981781,248.1370697
10/24/2008,283.1934814,273.9635925,249.3723602
10/25/2008,282.5267029,273.1878357,249.057373
10/26/2008,282.8299255,273.7110596,248.8555908
10/27/2008,282.27005,272.848114,249.6938324
10/28/2008,282.104187,272.1317749,249.2022705
10/29/2008,282.0410461,272.4752502,249.1404266
10/30/2008,281.7663269,272.5062866,248.0541382
10/31/2008,281.9705505,272.3711243,248.7989502
11/1/2008,281.4369812,272.2156677,246.4333801
11/2/2008,281.7246094,272.3643799,247.7621613
11/3/2008,281.4130249,272.1577759,243.7786255
11/4/2008,281.5248718,272.2459412,245.991394
11/5/2008,279.973114,270.9670105,240.5580444
11/6/2008,279.42276,270.3926697,243.442688
11/7/2008,280.3069153,271.2018738,242.2830353
11/8/2008,279.1881714,269.8428955,240.3609314
11/9/2008,279.6392822,270.4791565,242.0288849
11/10/2008,278.0986023,269.0059814,242.5032043
11/11/2008,278.9753418,269.776001,241.6310272
11/12/2008,277.8182983,268.9802856,240.3157806
11/13/2008,277.1605835,268.515564,241.4833374
11/14/2008,277.1160583,268.4879761,238.5625458
11/15/2008,276.0337524,267.2734375,238.0129242
11/16/2008,276.7701111,268.0923157,239.352951
11/17/2008,275.8249817,267.4984436,238.1296082
11/18/2008,276.2095947,267.6213684,238.4984894
11/19/2008,275.6661682,267.3555298,235.5227509
11/20/2008,275.900238,267.4917908,237.3836212
11/21/2008,276.51651,268.2421875,236.5112152
11/22/2008,276.4107056,268.369873,236.4725342
11/23/2008,276.2758179,268.0346375,236.5143433
11/24/2008,275.9932556,267.9466858,236.2595215
11/25/2008,276.226593,268.1170654,236.4154663
11/26/2008,275.6763916,267.8820801,238.287323
11/27/2008,275.9654236,267.9819336,236.9874268
11/28/2008,276.0921021,268.3752747,236.7750397
11/29/2008,275.4959717,267.619812,237.3499298
11/30/2008,275.6158752,267.8742371,236.6080933
12/1/2008,275.4509888,267.872345,236.9032593
12/2/2008,275.5209351,267.7887878,236.9537506
12/3/2008,275.3994446,267.7488403,236.6812744
12/4/2008,275.4571228,267.8033142,236.8460846
12/5/2008,274.0518799,266.1777344,235.4277649
12/6/2008,274.9694824,267.2432861,236.3183594
12/7/2008,273.0971375,265.423584,232.1680603
12/8/2008,272.8271484,265.1636353,234.6380615
12/9/2008,273.6312561,265.943512,233.9861298
12/10/2008,272.8788757,265.2052002,233.8705597
12/11/2008,273.1124268,265.4374695,234.164917
12/12/2008,272.7481384,265.2790527,236.1103973
12/13/2008,272.9131775,265.307251,234.7152863
12/14/2008,272.7259521,265.1959534,232.9426575
12/15/2008,272.3318176,264.8555603,234.5894318
12/16/2008,272.025238,264.6296997,233.5993347
12/17/2008,272.4907532,264.9927979,235.1578674
12/18/2008,272.2825928,264.8260193,234.4488983
12/19/2008,272.6071472,265.634613,236.9540253
12/20/2008,272.4601746,265.1511536,235.5202637
12/21/2008,272.8299866,266.0829468,234.7232971
12/22/2008,272.6324463,265.6228943,235.7325439
12/23/2008,272.4256592,265.6642456,235.3215179
12/24/2008,272.4570313,265.75,235.2591095
12/25/2008,272.5050354,265.6790466,235.3282928
12/26/2008,272.5869141,266.2433167,234.5097351
12/27/2008,272.5163269,265.8907776,235.0323944
12/28/2008,272.7470703,266.3557739,235.220108
12/29/2008,272.6167908,266.1632996,234.9207306
12/30/2008,272.3575439,265.8849792,234.8733063
12/31/2008,272.2553711,265.8085022,235.004715
1/1/2009,272.4549255,265.8467102,235.4971924
1/2/2009,272.3094482,265.9525452,235.0488129
1/3/2009,272.3399353,265.8692627,235.1835785
1/4/2009,271.9760742,265.3971252,235.9123993
1/5/2009,272.2084961,265.739624,235.3815918
1/6/2009,271.5286255,264.9589844,235.4193878
1/7/2009,271.9043884,265.3652344,235.5711212
1/8/2009,270.925354,264.6559448,233.2580109
1/9/2009,270.4795837,263.9050293,234.7495117
1/10/2009,271.1031189,264.6420593,233.9171448
1/11/2009,270.0245056,263.4632568,232.7786713
1/12/2009,270.5357361,264.0034485,233.8151093
1/13/2009,269.9658203,263.1271973,231.4427338
1/14/2009,270.175354,263.5312805,232.678833
1/15/2009,270.2942505,263.4379578,234.9291687
1/16/2009,270.2788696,263.3815918,233.016922
1/17/2009,270.0996094,263.1002197,234.883728
1/18/2009,269.2306824,262.3324585,234.0724487
1/19/2009,269.8697205,262.9380798,233.9910278
1/20/2009,268.8200073,261.7651978,233.0518036
1/21/2009,269.3067932,262.3452454,233.7050934
1/22/2009,268.9241028,261.7571106,232.4394836
1/23/2009,269.0169678,261.9558411,233.0654755
1/24/2009,268.4819641,260.9770508,231.1950226
1/25/2009,268.7857361,261.8475037,232.2333221
1/26/2009,268.7615662,261.5934753,232.0359497
1/27/2009,269.1448364,261.8470154,231.1660767
1/28/2009,268.8973694,261.7626648,231.8117828
1/29/2009,269.9109192,262.8582764,233.0359497
1/30/2009,269.3177185,262.1559753,232.0045929
1/31/2009,270.0014954,262.9942322,234.1780701
2/1/2009,270.0575256,263.0296326,233.072876
2/2/2009,270.0141602,263.1924438,233.9338837
2/3/2009,270.0657959,263.2965698,233.8287048
2/4/2009,270.0458069,263.1728821,233.6118164
2/5/2009,270.6114502,263.8829651,235.0036011
2/6/2009,270.2409973,263.4508057,234.1480255
2/7/2009,270.8870544,264.2016602,236.4983521
2/8/2009,270.579834,263.8451233,235.2166595
2/9/2009,270.6694641,263.8968811,236.7182617
2/10/2009,270.7740784,264.0509033,236.1444244
2/11/2009,270.6744385,263.9309692,234.9048309
2/12/2009,270.7944946,263.9571838,235.0143738
2/13/2009,270.7476501,263.9797058,235.354538
2/14/2009,270.8416443,263.8894653,233.220932
2/15/2009,270.7945862,263.9421082,234.529953
2/16/2009,271.2059937,264.2903137,234.9138489
2/17/2009,270.7455444,263.927948,234.2215729
2/18/2009,271.0465393,264.4326172,235.1413269
2/19/2009,271.7770081,265.3477173,236.4966736
2/20/2009,271.1896973,264.5694275,235.2865448
2/21/2009,273.0233154,266.332428,236.4386444
2/22/2009,271.9966736,265.4165039,236.0739594
2/23/2009,273.4724121,267.4470825,238.922287
2/24/2009,272.8308105,266.3986511,237.1449585
2/25/2009,273.5024719,267.3105469,237.5853119
2/26/2009,274.2889099,268.079071,237.884201
2/27/2009,273.540741,267.2627869,238.6111298
2/28/2009,274.1230469,268.1506042,238.3601532
3/1/2009,273.9842224,267.8308105,238.2851563
3/2/2009,274.5245056,268.1435547,237.7916107
3/3/2009,274.2106018,268.0416565,238.1456451
3/4/2009,274.7848511,268.7839966,236.6881104
3/5/2009,274.539978,268.2522888,237.5417938
3/6/2009,274.5688477,268.2495117,237.1413879
3/7/2009,274.398407,268.2764282,236.8603363
3/8/2009,274.5024109,268.2594299,237.1811676
3/9/2009,274.2874146,268.1063538,235.1907196
3/10/2009,274.3960876,268.2140808,236.4107513
3/11/2009,274.7664795,268.6424561,234.8481598
3/12/2009,274.4833069,268.3209534,235.4832153
3/13/2009,274.7739563,268.6343689,235.0330353
3/14/2009,274.9559326,268.6619263,235.12146
3/15/2009,274.7377319,268.539093,235.3419189
3/16/2009,275.0844116,268.8938293,235.4591064
3/17/2009,274.9260254,268.6982727,235.3074951
3/18/2009,275.6170349,269.4852905,238.2471313
3/19/2009,275.209137,269.0257874,236.3379059
3/20/2009,275.4605408,269.2323303,237.6156311
3/21/2009,275.5491943,269.5583496,237.4002228
3/22/2009,275.929718,269.7866211,242.5859375
3/23/2009,275.9373779,269.859314,240.9629517
3/24/2009,275.8054199,269.7347717,240.3163605
3/25/2009,276.4856262,270.7201843,242.9388123
3/26/2009,276.0761414,270.1047668,241.4060516
3/27/2009,277.0068054,271.2774048,242.0553131
3/28/2009,276.5228577,270.7007751,242.1333771
3/29/2009,277.1564636,271.7457581,242.4836731
3/30/2009,277.206543,272.1084595,242.2241211
3/31/2009,276.9619446,271.5183411,242.4552917
4/1/2009,277.4787292,272.413147,244.5657654
4/2/2009,277.2157288,272.0133362,243.0817261
4/3/2009,277.3215942,272.7337036,242.0731964
4/4/2009,277.3386841,272.3867493,243.2402344
4/5/2009,277.3464966,272.7059326,243.5787811
4/6/2009,277.1616821,272.5841064,242.9640656
4/7/2009,277.4592285,272.9241943,242.2732697
4/8/2009,277.2618408,272.8460693,243.4740295
4/9/2009,277.2942505,272.78479,242.9037933
4/10/2009,277.3538208,272.6087646,244.1152802
4/11/2009,277.3033142,272.7465515,243.4976959
4/12/2009,277.4328613,272.6725464,241.1817017
4/13/2009,277.3633118,272.6759644,242.9315643
4/14/2009,277.0673828,272.2887573,244.1227417
4/15/2009,277.0483704,272.3218079,242.7453461
4/16/2009,277.159668,272.428833,243.6299133
4/17/2009,277.1713562,272.7773438,244.5870056
4/18/2009,277.1264648,272.5093079,243.6540985
4/19/2009,277.276886,272.4213562,240.630249
4/20/2009,277.1915588,272.5693359,242.9571075
4/21/2009,277.1212158,272.4824829,242.0128632
4/22/2009,277.3624268,272.3833008,241.866745
4/23/2009,277.3062744,272.5437622,242.4191895
4/24/2009,277.2724609,272.432373,242.0447083
4/25/2009,277.3137207,272.4531555,242.1102295
4/26/2009,276.8630981,271.8423462,240.0460205
4/27/2009,277.1497498,272.2426147,241.4003143
4/28/2009,276.666626,271.8870239,242.0791473
4/29/2009,276.893158,271.9906616,241.1751709
4/30/2009,277.4949036,272.6200562,244.1661682
5/1/2009,277.2011719,272.1969299,242.4735107
5/2/2009,277.1964111,272.2691956,243.0837097
5/3/2009,276.4081116,271.8815308,242.135849
5/4/2009,276.9352112,272.1158752,242.5643463
5/5/2009,276.477417,271.769165,240.6184692
5/6/2009,276.6069031,271.9222107,241.7728882
5/7/2009,277.6998901,272.6168213,243.9064178
5/8/2009,277.7685547,272.4370728,242.0992584
5/9/2009,277.5388184,272.1790161,242.7271423
5/10/2009,277.5343018,272.2107239,241.5756989
5/11/2009,277.6138916,272.2756042,242.1340332
5/12/2009,278.0242615,272.616333,244.1592255
5/13/2009,277.7241516,272.3675537,242.6229858
5/14/2009,279.1280823,273.8948975,246.2590637
5/15/2009,278.2921448,272.9595947,244.3470917
5/16/2009,279.8360901,274.4605103,248.3372803
5/17/2009,280.1765747,274.9587402,246.3144684
5/18/2009,279.4349365,274.1262817,246.3497009
5/19/2009,280.424408,275.6488647,247.2853699
5/20/2009,280.0119629,274.9112854,246.6498566
5/21/2009,280.6553345,275.6116028,247.1687317
5/22/2009,280.3639221,275.3905945,247.034668
5/23/2009,280.9828186,275.3558655,247.320816
5/24/2009,281.2805176,275.6094971,247.1747437
5/25/2009,281.4968262,275.7839966,248.9275513
5/26/2009,281.3300171,275.4848328,247.5457764
5/27/2009,281.3691101,275.6260986,247.8826904
5/28/2009,281.7664795,275.6762085,251.3940125
5/29/2009,281.4885254,275.5957336,248.9408417
5/30/2009,281.6985474,275.3945313,249.3718872
5/31/2009,281.6511841,275.5555115,249.9022369
6/1/2009,281.3820801,275.4039307,247.6737366
6/2/2009,281.5604553,275.2260132,248.9826202
6/3/2009,281.53125,275.3951721,249.4396515
6/4/2009,281.9609375,275.4362793,250.2265015
6/5/2009,281.6842041,275.3525085,249.5496063
6/6/2009,281.6940918,275.4685059,250.1664429
6/7/2009,281.7797546,275.4190979,249.9808502
6/8/2009,282.1795044,275.4800415,251.5767212
6/9/2009,281.4733276,275.5043945,250.5746613
6/10/2009,282.2206421,275.688385,254.3930511
6/11/2009,282.2183838,275.7131958,251.3011017
6/12/2009,281.9707947,275.6353149,252.0895996
6/13/2009,282.6849365,274.5892334,254.5134277
6/14/2009,282.2913818,275.3125916,252.6347046
6/15/2009,278.0367737,272.9042664,252.2294312
6/16/2009,281.004364,274.2687073,253.1258545
6/17/2009,281.0481262,275.0413818,251.2274933
6/18/2009,280.4248047,274.2210693,252.1942596
6/19/2009,280.8257751,274.510376,252.8319092
6/20/2009,280.5121765,274.4282227,249.9534149
6/21/2009,280.587616,274.3865662,251.6598663
6/22/2009,280.7213745,273.9113159,251.8837891
6/23/2009,280.6070557,274.2420349,251.1656952
6/24/2009,281.1190186,273.809967,252.2423401
6/25/2009,281.2618713,274.1282959,251.7639618
6/26/2009,276.6269836,268.250061,252.6080017
6/27/2009,279.026947,271.0345764,252.6460571
6/28/2009,278.9719238,271.1376648,252.3393402
6/29/2009,278.5389709,270.9331055,252.3333435
6/30/2009,278.8459473,271.0351257,252.4395752
7/1/2009,278.6367188,270.598999,250.7430573
7/2/2009,278.6738586,270.8557434,251.8386688
7/3/2009,278.1841125,271.2574768,251.6128235
7/4/2009,278.4736633,271.1930542,251.3981934
7/5/2009,278.4438782,271.1020813,250.0024109
7/6/2009,277.8204346,269.0956421,250.8908539
7/7/2009,278.2460022,270.4635925,250.7638092
7/8/2009,273.4525757,272.1428528,253.0917664
7/9/2009,276.5063171,270.5673523,251.5821533
7/10/2009,276.8787231,271.0934448,254.6994324
7/11/2009,276.4544067,271.1884155,253.1244507
7/12/2009,277.2423706,271.0997925,252.4815063
7/13/2009,274.7363892,267.237915,254.3688507
7/14/2009,276.1443787,269.842041,253.3249359
7/15/2009,272.1983032,266.0374451,253.5713196
7/16/2009,274.3596802,267.7058105,253.7550507
7/17/2009,275.4305725,268.928833,252.915329
7/18/2009,273.9961853,267.557373,253.4138947
7/19/2009,276.2041321,269.6679993,255.838562
7/20/2009,276.1852112,269.5160522,254.0559235
7/21/2009,275.4618225,268.9137878,253.6320801
7/22/2009,274.6828003,267.174469,255.0291443
7/23/2009,275.4432678,268.5347595,254.2390594
7/24/2009,276.3019714,269.2857666,254.167572
7/25/2009,275.4760437,268.331665,254.4785919
7/26/2009,277.2278442,270.140564,255.6012878
7/27/2009,275.2739563,269.8120117,254.7491455
7/28/2009,277.1369629,270.3635559,255.869751
7/29/2009,274.5471802,265.4740295,254.2450562
7/30/2009,275.6526794,268.5498352,254.9546509
7/31/2009,273.1341858,263.5943604,253.1623688
8/1/2009,274.4446716,265.8727417,254.1206818
8/2/2009,275.3179016,266.3117065,255.6819153
8/3/2009,274.2989197,265.259613,254.3216553
8/4/2009,275.927887,265.0185242,257.4410706
8/5/2009,276.2211609,266.2399597,255.8148804
8/6/2009,275.482666,265.506012,255.2844086
8/7/2009,273.0629272,261.8486328,256.482605
8/8/2009,274.9222717,264.5315247,255.8606415
8/9/2009,275.8894653,265.7715149,256.1819153
8/10/2009,274.6249084,264.0505371,256.1750488
8/11/2009,276.519165,266.5708923,254.8343964
8/12/2009,274.9108887,263.9857178,255.7304535
8/13/2009,276.2287292,266.0542908,255.4899902
8/14/2009,277.0397034,267.2627563,255.4487
8/15/2009,276.0597839,265.7676086,255.5563965
8/16/2009,275.8195496,263.9486389,255.0112762
8/17/2009,276.306366,265.659668,255.3387909
8/18/2009,277.7089233,267.3964844,255.7191162
8/19/2009,276.6116028,265.6682434,255.3563995
8/20/2009,277.1042175,265.9785767,256.7610779
8/21/2009,278.1687012,267.0108032,255.9455109
8/22/2009,277.2948303,266.2192078,254.9057465
8/23/2009,277.8344421,266.3296509,256.5205994
8/24/2009,277.7659912,266.5198669,255.7906036
8/25/2009,278.2338257,264.6096802,253.8067322
8/26/2009,277.9447632,265.8197327,255.3726349
8/27/2009,277.3111572,266.9023132,254.3199921
8/28/2009,277.582428,267.9754639,254.4998016
8/29/2009,278.6195984,268.2193604,255.1256104
8/30/2009,278.9607849,269.2142944,253.6538544
8/31/2009,278.3876038,268.469696,254.4264374
9/1/2009,278.7294922,267.0908203,259.4139709
9/2/2009,278.692627,268.2582703,255.8314209
9/3/2009,277.9399109,266.4996948,253.7029572
9/4/2009,278.45401,267.2829285,256.3161011
9/5/2009,278.4491272,264.4402161,257.0976257
9/6/2009,278.1732483,264.7781982,255.7055664
9/7/2009,278.3587952,265.5004578,256.1023254
9/8/2009,270.6027832,265.7922058,259.3188782
9/9/2009,275.7116089,265.3569641,257.0422668
9/10/2009,276.2707825,266.7799072,258.1608887
9/11/2009,274.1950684,265.9763489,258.1740112
9/12/2009,276.7368774,263.2932739,258.8867798
9/13/2009,276.7256775,266.4923706,258.4072266
9/14/2009,277.611908,266.9804993,257.882019
9/15/2009,278.2661133,266.7340088,256.8540039
9/16/2009,277.5345764,266.7356262,257.7144165
9/17/2009,278.3156433,265.7325134,256.232605
9/18/2009,278.0387878,266.4007263,256.9336853
9/19/2009,278.432251,265.7947388,255.2001801
9/20/2009,278.2622375,265.9759827,256.1221619
9/21/2009,279.8483276,267.7078552,254.8314972
9/22/2009,275.7857056,266.699646,255.3845978
9/23/2009,277.9654236,266.7944946,254.5595703
9/24/2009,278.5798645,266.9379883,254.9364014
9/25/2009,277.443634,266.8106995,254.9601898
9/26/2009,279.0322266,267.6958008,253.8590393
9/27/2009,278.3518982,267.1481628,254.5852051
9/28/2009,279.2594299,268.133667,250.0836029
9/29/2009,280.1983948,268.9369202,252.8426056
9/30/2009,280.7574158,270.1496887,251.070343
10/1/2009,280.5662842,269.0150452,250.94664
10/2/2009,280.5073547,269.367218,251.619873
10/3/2009,281.4127808,270.885498,248.6867065
10/4/2009,280.8287964,269.7559204,250.4177399
10/5/2009,281.7572327,271.1046448,251.1485748
10/6/2009,281.3329163,270.5820313,250.0843353
10/7/2009,282.4622192,271.7431641,250.370163
10/8/2009,281.6156006,271.0799561,250.5343628
10/9/2009,281.8035889,271.1350403,249.6022186
10/10/2009,282.2028503,271.9595337,249.9341888
10/11/2009,281.8740234,271.39151,250.0236053
10/12/2009,282.6176147,271.9765015,249.5500031
10/13/2009,282.2315063,271.7758484,249.8359375
10/14/2009,282.8882751,271.9884644,248.287384
10/15/2009,281.9943542,270.8652039,249.2244415
10/16/2009,282.3135376,271.5298767,250.1469421
10/17/2009,279.5915527,268.3308716,250.137207
10/18/2009,281.2998047,270.2419739,249.8361969
10/19/2009,280.3387146,269.4256592,247.6525879
10/20/2009,280.4100342,269.3328552,249.2086639
10/21/2009,280.8121338,270.0001221,248.6268616
10/22/2009,280.5202942,269.5862122,248.496048
10/23/2009,280.8156128,270.2398071,248.5178833
10/24/2009,280.8795166,270.5015259,248.546936
10/25/2009,280.7384949,270.1091919,251.5927124
10/26/2009,280.9284058,271.2926331,249.3618774
10/27/2009,280.8488159,270.6344299,249.833847
10/28/2009,281.2264099,271.1990662,250.77211
10/29/2009,281.0012207,271.0420227,249.9892731
10/30/2009,279.7565918,269.4988708,247.1138
10/31/2009,279.5135498,269.3424988,249.2917328
11/1/2009,280.0128479,269.6433716,247.7212067
11/2/2009,279.4132385,267.6511841,249.1066742
11/3/2009,279.6465149,268.8789978,248.706543
11/4/2009,280.0956421,269.7283936,248.9235992
11/5/2009,279.7184753,268.7528381,248.9122772
11/6/2009,279.6776733,269.2825623,245.4406128
11/7/2009,279.8305969,269.2546082,247.7588348
11/8/2009,279.1691589,268.647522,244.0504456
11/9/2009,279.0743713,268.8536682,245.7499542
11/10/2009,279.3580322,268.9185791,244.7247925
11/11/2009,278.552887,268.7474365,244.0513
11/12/2009,278.9950867,268.8398743,244.8419952
11/13/2009,278.4515076,268.6014709,240.8345337
11/14/2009,278.6665039,268.7295837,243.2426147
11/15/2009,277.1607666,267.71521,243.2922821
11/16/2009,277.0072021,267.2590637,242.4564819
11/17/2009,276.8336182,267.2834473,241.9478455
11/18/2009,277.1729126,267.3319092,241.8116608
11/19/2009,277.0045776,267.2914734,242.0720062
11/20/2009,276.0877686,266.5117188,239.9853821
11/21/2009,276.7550964,267.0450439,241.2896729
11/22/2009,275.4018555,265.9745483,240.6292572
11/23/2009,276.0815735,266.510437,240.6347656
11/24/2009,274.8571167,265.6300049,238.7759247
11/25/2009,274.3751221,265.1912537,240.0133209
11/26/2009,275.1046143,265.7772217,239.9535065
11/27/2009,273.9142151,265.0746155,238.403183
11/28/2009,274.4646301,265.3476868,239.456665
11/29/2009,273.980835,265.4123535,235.7283325
11/30/2009,274.1199036,265.2782288,237.8627319
12/1/2009,274.2513428,265.717041,237.0819397
12/2/2009,273.9830017,265.1843872,236.8909912
12/3/2009,273.9135742,265.0748901,236.6539307
12/4/2009,273.4119873,264.8790894,235.5292053
12/5/2009,273.7695313,265.0461121,236.3580322
12/6/2009,273.0262756,264.752533,234.7502747
12/7/2009,273.4025879,264.8925781,235.5458374
12/8/2009,273.5596008,265.2977905,235.5310364
12/9/2009,273.3294678,264.9809875,235.2757111
12/10/2009,273.0953979,265.1303406,235.5956421
12/11/2009,272.7311096,264.6897888,235.4674683
12/12/2009,273.052002,264.9337158,235.9671936
12/13/2009,272.2746277,264.0609741,236.4875641
12/14/2009,272.6859131,264.5614929,235.9740753
12/15/2009,272.1231384,264.0890503,238.1772156
12/16/2009,272.3612366,264.2371521,236.8796234
12/17/2009,272.9050598,265.0369263,234.3627319
12/18/2009,272.9073486,265.3457642,236.4731903
12/19/2009,272.8734131,265.3524475,234.9364014
12/20/2009,272.7839355,265.6612854,235.4930878
12/21/2009,272.8548889,265.4531555,235.6342316
12/22/2009,272.4180603,265.4667358,231.9759216
12/23/2009,272.6856384,265.5270691,234.3677521
12/24/2009,271.8746643,264.87677,234.3944702
12/25/2009,272.3261414,265.2901917,233.5793915
12/26/2009,271.6966248,264.6234741,235.0278931
12/27/2009,271.1743774,264.255127,234.3339233
12/28/2009,271.7323914,264.7229309,233.7553101
12/29/2009,270.9708557,264.1004028,232.5542755
12/30/2009,271.292511,264.3594666,233.5478363
12/31/2009,270.9014282,264.0332031,231.9893494
1/1/2010,271.0549316,264.1643372,232.6971436
1/2/2010,270.909729,264.0067444,233.6560822
1/3/2010,270.3340149,263.5185547,232.7808685
1/4/2010,270.2671814,263.7299194,231.1135254
1/5/2010,269.755249,262.9787903,231.5651245
1/6/2010,270.1188049,263.4090881,231.8198395
1/7/2010,269.5978088,262.5419312,230.2796173
1/8/2010,269.8239441,262.976593,231.2215118
1/9/2010,269.5901489,262.8843994,232.2777405
1/10/2010,269.6706238,262.8009949,231.2596283
1/11/2010,270.0361938,263.2655029,235.0147247
1/12/2010,269.7092285,262.962738,232.8506927
1/13/2010,269.8053284,263.0097656,232.8012695
1/14/2010,269.2752075,262.6295166,232.0941772
1/15/2010,269.5965881,262.8673401,232.5820465
1/16/2010,268.87677,262.3241577,229.4893646
1/17/2010,269.2495422,262.6069946,231.3885345
1/18/2010,269.1257324,262.3996277,230.1599884
1/19/2010,268.9455261,262.1827087,230.3459625
1/20/2010,269.1001892,262.2148438,230.776123
1/21/2010,268.5028687,261.7642822,229.0730286
1/22/2010,268.8495178,262.0539551,230.0650177
1/23/2010,268.5456238,262.0707703,228.6785431
1/24/2010,268.6326904,261.9630127,229.2722015
1/25/2010,268.6594543,262.109436,231.0139313
1/26/2010,268.6125793,262.04776,229.654892
1/27/2010,268.7486572,262.0950623,232.5827637
1/28/2010,269.0226746,262.4780884,231.0838623
1/29/2010,268.7946472,262.2069702,233.2553864
1/30/2010,269.1665039,262.6400146,233.6029968
1/31/2010,268.9945984,262.4416809,232.6474152
2/1/2010,269.7714539,263.3571777,232.2739563
2/2/2010,269.3108826,262.8129578,232.8414764
2/3/2010,269.3589783,262.8706055,232.5876312
2/4/2010,269.4804382,263.0135803,232.567688
2/5/2010,269.3834229,262.8990479,232.6656036
2/6/2010,270.2481995,263.7857971,232.3277283
2/7/2010,269.70401,263.2327881,232.52034
2/8/2010,269.9513855,263.3969116,230.5584106
2/9/2010,269.967865,263.4718323,231.8021698
2/10/2010,270.0708313,263.6953735,231.8977356
2/11/2010,269.9967041,263.5213928,231.4194336
2/12/2010,269.9013672,263.4821472,233.1448364
2/13/2010,270.1722107,263.6222534,232.154007
2/14/2010,270.0234375,263.5419312,232.7820587
2/15/2010,270.5542603,264.2765808,234.1577148
2/16/2010,270.2499695,263.8135986,233.03125
2/17/2010,271.6968994,265.2330322,234.5152588
2/18/2010,270.8337097,264.4410706,233.901413
2/19/2010,272.2976685,265.9969177,233.7494812
2/20/2010,272.1545715,265.7102661,234.0553741
2/21/2010,272.4814758,266.1320801,234.2590637
2/22/2010,272.5784302,266.4973145,234.5484924
2/23/2010,272.4048157,266.1132202,234.2876434
2/24/2010,273.3136902,266.2956543,235.626297
2/25/2010,272.7656555,266.302063,234.8208008
2/26/2010,273.1635132,266.6352234,233.3836823
2/27/2010,273.0809631,266.4109802,234.6102448
2/28/2010,273.3650208,266.8720703,236.0136719
